season,team,3P%,OP_3P%,2P%,OP_2P%,FT%,3PR,OP_3PR,FTR,OP_FTR,OREB%,DREB%,ASTR,OP_ASTR,TOVR,OP_TOVR,PFR,PFDR,AST-TOV_R,OP_AST-TOV_R,STLR,OP_STLR,BLKR,OP_BLKR,PACE,ORtg,DRtg,NETRtg,eFG%,OP_eFG%,TS%,OP_TS%,game_id,round,location,OP_team,
2020,CSK,37.254901960784316,28.125,54.94505494505494,61.016949152542374,82.6086956521739,38.571428571428573,44.11764705882353,42.857142857142854,36.27450980392157,31.372549019607842,71.42857142857143,40.32258064516129,62.903225806451616,18.83635011157947,16.356806347632038,33.23406893131664,29.994297049342922,0.8125,1.3571428571428572,6.198859409868584,13.637490701710886,10.81081081081081,8.88888888888889,81.66,112.81924125960823,111.57946937763452,1.2397718819737094,54.83870967741935,51.470588235294116,61.58635625338387,56.64652567975831,2020_6_CSK_RMD,6,away_team,RMD,
2020,CSK,22.625000000000000,38.000,67.18250000000000,58.875000000000000,82.6086956521739,38.571428571428573,44.11764705882353,42.857142857142854,36.27450980392157,31.372549019607842,71.42857142857143,40.32258064516129,62.903225806451616,18.83635011157947,16.356806347632038,33.23406893131664,29.994297049342922,0.8125,1.3571428571428572,6.198859409868584,13.637490701710886,10.81081081081081,8.88888888888889,81.66,112.81924125960823,111.57946937763452,1.2397718819737094,54.83870967741935,51.470588235294116,61.58635625338387,56.64652567975831,2020_6_CSK_RMD,6,away_team,RMD
